dataset,model,topic_idx,human_idx,c_npmi_10_full,c_npmi_10_nytimes_full,c_npmi_10_test,c_npmi_10_train,c_npmi_10_val,c_uci_full,c_v_full,c_v_nytimes_full,c_v_test,c_v_train,c_v_val,u_mass_full,scores_raw,confidences_raw,c_npmi_10_wikitext_full,c_v_wikitext_full,task
nytimes,dvae,16,0,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,1,0,,,ratings
nytimes,dvae,16,1,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,1,,,ratings
nytimes,dvae,16,2,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,16,3,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,16,4,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,3,1,,,ratings
nytimes,dvae,16,5,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,1,,,ratings
nytimes,dvae,16,6,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,1,0,,,ratings
nytimes,dvae,16,7,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,3,0,,,ratings
nytimes,dvae,16,8,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,1,0,,,ratings
nytimes,dvae,16,9,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,16,10,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,3,0,,,ratings
nytimes,dvae,16,11,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,16,12,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,1,,,ratings
nytimes,dvae,16,13,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,16,14,0.1829569947,,0.1827375118,0.137623411,0.151027045,1.6020691422,0.7985394489,,0.7976624173,0.7226829356,0.7161429591,-2.6619280431,2,0,,,ratings
nytimes,dvae,17,0,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,1,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,2,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,2,0,,,ratings
nytimes,dvae,17,3,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,4,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,5,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,6,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,7,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,8,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,9,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,10,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,11,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,2,0,,,ratings
nytimes,dvae,17,12,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,2,0,,,ratings
nytimes,dvae,17,13,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,17,14,0.3011680711,,0.3008655486,0.3126022427,0.281398323,3.4694230461,0.9376240398,,0.9373795399,0.9420203767,0.9397319114,-1.463194927,3,1,,,ratings
nytimes,dvae,18,0,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,18,1,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,18,2,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,3,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,1,,,ratings
nytimes,dvae,18,4,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,5,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,18,6,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,18,7,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,8,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,3,0,,,ratings
nytimes,dvae,18,9,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,10,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,11,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,12,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,18,13,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,2,0,,,ratings
nytimes,dvae,18,14,0.123405839,,0.1248946534,0.1302564192,-0.008223065,-0.1518669727,0.700382132,,0.701471233,0.628894141,0.5110709323,-4.1992821496,1,0,,,ratings
nytimes,dvae,19,0,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,2,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,1,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,2,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,3,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,2,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,4,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,5,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,6,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,2,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,7,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,8,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,9,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,10,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,11,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,12,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,13,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,19,14,0.2440365755,,0.2451699229,0.2492029901,0.1765581116,2.9296042429,0.8334723607,,0.8345726671,0.8365346143,0.7783822695,-2.4542927578,3,1,0.2419404984,0.865949751,ratings
nytimes,dvae,20,0,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,1,0,,,ratings
nytimes,dvae,20,1,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,0,,,ratings
nytimes,dvae,20,2,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,3,1,,,ratings
nytimes,dvae,20,3,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,0,,,ratings
nytimes,dvae,20,4,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,1,0,,,ratings
nytimes,dvae,20,5,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,0,,,ratings
nytimes,dvae,20,6,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,1,0,,,ratings
nytimes,dvae,20,7,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,3,1,,,ratings
nytimes,dvae,20,8,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,3,0,,,ratings
nytimes,dvae,20,9,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,1,0,,,ratings
nytimes,dvae,20,10,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,1,,,ratings
nytimes,dvae,20,11,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,3,1,,,ratings
nytimes,dvae,20,12,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,3,1,,,ratings
nytimes,dvae,20,13,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,0,,,ratings
nytimes,dvae,20,14,0.2271798679,,0.2272802338,0.2270375259,0.1657938822,2.9360916473,0.9488236038,,0.9487100868,0.9518582207,0.9451187041,-1.3338725391,2,0,,,ratings
nytimes,dvae,21,0,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,21,1,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,2,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,21,3,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,21,4,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,5,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,6,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,21,7,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,8,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,9,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,10,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,11,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,21,12,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,13,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,3,1,,,ratings
nytimes,dvae,21,14,0.391108683,,0.3912203041,0.3921617516,0.3764751341,4.1660723628,0.9644556899,,0.9643731552,0.9625794378,0.9648550353,-0.691106052,2,1,,,ratings
nytimes,dvae,22,0,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,1,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,2,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,2,0,,,ratings
nytimes,dvae,22,3,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,4,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,5,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,6,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,7,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,8,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,9,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,2,1,,,ratings
nytimes,dvae,22,10,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,11,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,2,0,,,ratings
nytimes,dvae,22,12,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,1,0,,,ratings
nytimes,dvae,22,13,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,22,14,0.2042075154,,0.2042287228,0.2036082956,0.0997583369,2.407629838,0.8275600643,,0.8280088978,0.8312340661,0.7613251646,-2.2935084707,3,1,,,ratings
nytimes,dvae,23,0,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,1,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,2,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,3,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,4,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,5,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,6,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,7,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,8,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,9,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,10,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,11,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,12,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,13,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,23,14,0.2339978756,,0.2351499403,0.2199763885,0.1276691552,2.8307215335,0.865803393,,0.8662489913,0.8619898652,0.8290848718,-2.093156904,3,1,0.1893668819,0.7830685153,ratings
nytimes,dvae,24,0,0.3331283541,,0.3322856122,0.3288560231,0.2955679831,3.8915695793,0.9077026242,,0.9076859198,0.9032240701,0.9119792265,-1.7619814835,3,1,0.2687054437,0.8835035154,ratings
nytimes,dvae,24,1,0.3331283541,,0.3322856122,0.3288560231,0.2955679831,3.8915695793,0.9077026242,,0.9076859198,0.9032240701,0.9119792265,-1.7619814835,1,0,0.2687054437,0.8835035154,ratings
nytimes,dvae,24,2,0.3331283541,,0.3322856122,0.3288560231,0.2955679831,3.8915695793,0.9077026242,,0.9076859198,0.9032240701,0.9119792265,-1.7619814835,3,1,0.2687054437,0.8835035154,ratings
nytimes,dvae,24,3,0.3331283541,,0.3322856122,0.3288560231,0.2955679831,3.8915695793,0.9077026242,,0.9076859198,0.9032240701,0.9119792265,-1.7619814835,3,1,0.2687054437,0.8835035154,ratings
